"POS";"MONTH";"DATE";"POS_CAT";"POS_CHANNEL";"POS_GROUP";"LAST_TR_DATE";"POS_STATUS";"INACTIVITY_DAYS";"LAST_CI_DATE";"LAST_CO_DATE";"CASH_IN_OUT_STATUS";"CASH_IN_CNT";"CASH_IN_AMNT";"CASH_OUT_CNT";"CASH_OUT_AMNT";"BALANCE";"LAST_VISITE_DATE";"LONGITUDE";"LATITUDE";"SITE";"LOCALISATION";"LOCALITE";"MILIEU";"SECTEUR";"ZONE";"DACR";"VISITE";"COMMISSIONS_AMNT";"IMPACT_VISITE";"COMMISSION_PERF"
"AcI0ozxw";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;2020-07-08;"Actif";1;84500;0;0;2144.5;2020-07-30;2.10190666666667;13.5581983333333;"CITÉ CHINOISE";"Visites";"NIAMEY";"Urbain";"Nord 3";"Nord";"Niamey";"Oui";6356;"A maintenu son statut";"Oui"
"AcI0ozxw";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-23;"Actif";1;2020-08-23;2020-07-08;"Actif";0;0;0;0;7499.5;2020-08-17;2.102065;13.5581483333333;"CITÉ CHINOISE";"Visites";"NIAMEY";"Urbain";"Nord 3";"Nord";"Niamey";"Oui";855;"A maintenu son statut";"Non"
"ZmoqNKcU";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;2020-07-30;"Actif";1;500;0;0;441.97;1970-01-01;2.13934952;13.51258359;"PNA AL OUMA SIEGE";"Système";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Jamais";759;"Jamais visité";"Non"
"ZmoqNKcU";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-21;"Actif";3;2020-08-21;2020-08-15;"Actif";0;0;0;0;862.47;1970-01-01;2.18196536;13.46889294;"AEROPORT QUARTIER";"Système";"NIAMEY";"Urbain";"Wadata 5";"Wadata";"Niamey";"Jamais";321;"Jamais visité";"Non"
"eBIMlMuN";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-02;"Futur inactif";29;2020-07-02;2020-06-12;"Futur inactif";0;0;0;0;28.87;1970-01-01;2.07738889;13.53258334;"CAMPING KOIRA KANO";"Système";"NIAMEY";"Urbain";"Petit Marché 5";"Petit Marché";"Niamey";"Jamais";25;"Jamais visité";"Non"
"eBIMlMuN";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-02;"Inactif récent";53;2020-07-02;2020-06-12;"Inactif récent";0;0;0;0;28.87;1970-01-01;2.07738889;13.53258334;"CAMPING KOIRA KANO";"Système";"NIAMEY";"Urbain";"Petit Marché 5";"Petit Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"JeP3rifb";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-28;"Actif";3;2020-07-28;1970-01-01;"Actif";0;0;0;0;76.15;1970-01-01;2.11525049;13.51793354;"BANQUE ATLANTIQUE";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";144;"Jamais visité";"Non"
"JeP3rifb";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-11;"Actif";13;2020-08-11;1970-01-01;"Actif";0;0;0;0;88.15;1970-01-01;2.11525049;13.51793354;"BANQUE ATLANTIQUE";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";111;"Jamais visité";"Non"
"O60ZVHcs";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;534268;1970-01-01;2.11835388;13.54841393;"LAZARET ZAKEY KOIRA";"Système";"NIAMEY";"Urbain";"Nord 4";"Nord";"Niamey";"Jamais";33353;"Jamais visité";"Oui"
"O60ZVHcs";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-18;"Actif";6;2020-08-18;2020-08-18;"Actif";0;0;0;0;2179.5;1970-01-01;2.11835388;13.54841393;"LAZARET ZAKEY KOIRA";"Système";"NIAMEY";"Urbain";"Nord 4";"Nord";"Niamey";"Jamais";32812;"Jamais visité";"Oui"
"3C1hFsxF";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-20;"Actif";11;2020-07-20;1970-01-01;"Actif";0;0;0;0;400;1970-01-01;2.04268998;13.53605656;"LOSSA GOUNGOU";"Système";"NIAMEY";"Urbain";"Petit Marché 1";"Petit Marché";"Niamey";"Jamais";400;"Jamais visité";"Non"
"3C1hFsxF";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-20;"Actif";4;2020-08-20;1970-01-01;"Actif";0;0;0;0;27630;1970-01-01;2.04268998;13.53605656;"LOSSA GOUNGOU";"Système";"NIAMEY";"Urbain";"Petit Marché 1";"Petit Marché";"Niamey";"Jamais";230;"Jamais visité";"Non"
"s2GLDm2X";2020-08-01;2020-08-24;"Orange Shop";"ONE";"Orange";2020-08-12;"Actif";12;2020-08-12;1970-01-01;"Actif";0;0;0;0;200000;1970-01-01;2.14357652;13.5320643;"ECOLE MADINA3";"Système";"NIAMEY";"Urbain";"Grand Marché 2";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"NxySpehb";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-22;"Actif";2;1970-01-01;2020-08-22;"Actif";0;0;0;0;1116.5;1970-01-01;2.07595567;13.56736499;"CENTRE_AERE_BCEAO";"Système";"NIAMEY";"Urbain";"Nord 2";"Nord";"Niamey";"Jamais";17;"Jamais visité";"Non"
"T1wrUFyB";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-25;"Actif";6;2020-07-25;2020-07-25;"Actif";0;0;0;0;46.25;1970-01-01;3.32540327;14.35567066;"FILINGUE";"Système";"FILINGUE";"Urbain";"Filingué";"Est";"Tillaberi";"Jamais";96;"Jamais visité";"Non"
"T1wrUFyB";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-24;"Actif";3;300;1;900;623.75;1970-01-01;3.32540327;14.35567066;"FILINGUE";"Système";"FILINGUE";"Urbain";"Filingué";"Est";"Tillaberi";"Jamais";78;"Jamais visité";"Non"
"b81gyMVn";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;8045;1970-01-01;2.11143388;13.57032373;"FRANCOPHONIE";"Système";"NIAMEY";"Urbain";"Nord 5";"Nord";"Niamey";"Jamais";45;"Jamais visité";"Non"
"b81gyMVn";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-14;"Actif";10;2020-08-14;2020-08-11;"Actif";0;0;0;0;4628.5;1970-01-01;2.11452402;13.58937577;"KOIRA TEGUI MOOV";"Système";"NIAMEY";"Urbain";"Nord 5";"Nord";"Niamey";"Jamais";183;"Jamais visité";"Non"
"HWS9Aurz";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;1970-01-01;"Actif";0;0;0;0;461;1970-01-01;2.12161864;13.51494516;"DEUXIEME ARRONDISSEMENT";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";1561;"Jamais visité";"Oui"
"HWS9Aurz";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-17;"Actif";7;2020-08-17;2020-08-06;"Actif";0;0;0;0;4132.9;1970-01-01;2.12161864;13.51494516;"DEUXIEME ARRONDISSEMENT";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";1363;"Jamais visité";"Oui"
"l1a3gkUv";2020-08-01;2020-08-24;"Distributor";"Indirect";"PDV";2020-08-14;"Actif";10;2020-08-14;1970-01-01;"Actif";0;0;0;0;2;1970-01-01;1.834338;16.332586;"-";"Système";"-";"-";"-";"-";"-";"Jamais";0;"Jamais visité";"Non"
"k5YFy3Ko";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-26;"Actif";5;2020-07-26;2020-05-27;"Actif";0;0;0;0;47.43;1970-01-01;2.09227778;13.56069444;"BOBIEL_AIRTEL";"Système";"NIAMEY";"Urbain";"Nord 3";"Nord";"Niamey";"Jamais";2348;"Jamais visité";"Oui"
"k5YFy3Ko";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-05-27;"Actif";1;11094;0;0;111.35;1970-01-01;2.09227778;13.56069444;"BOBIEL_AIRTEL";"Système";"NIAMEY";"Urbain";"Nord 3";"Nord";"Niamey";"Jamais";656;"Jamais visité";"Non"
"t94eYH5l";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-13;"Actif";11;2020-08-13;2020-08-13;"Actif";0;0;0;0;357.5;1970-01-01;2.09797912;13.50115448;"UNIVERSITE";"Système";"NIAMEY";"Urbain";"Haro Banda 2";"Haro Banda";"Niamey";"Jamais";108;"Jamais visité";"Non"
"PJ6Its8d";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-24;"Actif";7;2020-07-24;1970-01-01;"Actif";0;0;0;0;1297;1970-01-01;2.11662121;13.51205243;"STADE MUNICIPALE";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";997;"Jamais visité";"Non"
"PJ6Its8d";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-21;"Actif";3;2020-08-21;2020-08-13;"Actif";0;0;0;0;4335.5;1970-01-01;2.11662121;13.51205243;"STADE MUNICIPALE";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";3888;"Jamais visité";"Oui"
"k87NwR0q";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;2020-07-22;"Actif";0;0;0;0;3048;1970-01-01;2.13289093;13.49207344;"ORIBA FACE";"Système";"NIAMEY";"Urbain";"Wadata 3";"Wadata";"Niamey";"Jamais";911;"Jamais visité";"Non"
"k87NwR0q";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-20;"Actif";1;15550;0;0;628.5;1970-01-01;2.13289093;13.49207344;"ORIBA FACE";"Système";"NIAMEY";"Urbain";"Wadata 3";"Wadata";"Niamey";"Jamais";1883;"Jamais visité";"Oui"
"dyvNpcuP";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;2020-07-29;"Actif";0;0;0;0;485.75;1970-01-01;2.083305556;13.54208333;"DEUXIEME FORAGE";"Système";"NIAMEY";"Urbain";"Petit Marché 5";"Petit Marché";"Niamey";"Jamais";11077;"Jamais visité";"Oui"
"dyvNpcuP";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-24;"Actif";1;12500;1;2000;5373.25;1970-01-01;2.083305556;13.54208333;"DEUXIEME FORAGE";"Système";"NIAMEY";"Urbain";"Petit Marché 5";"Petit Marché";"Niamey";"Jamais";2648;"Jamais visité";"Oui"
"GkrLuFEI";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-06-07;"Inactif récent";54;2020-06-07;2020-06-05;"Inactif récent";0;0;0;0;22.5;1970-01-01;2.1465;13.5364;"TOURBOUNANI_ATC";"Système";"NIAMEY";"Urbain";"Grand Marché 2";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"GkrLuFEI";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-06-07;"Inactif récent";78;2020-06-07;2020-06-05;"Inactif récent";0;0;0;0;22.5;1970-01-01;2.1465;13.5364;"TOURBOUNANI_ATC";"Système";"NIAMEY";"Urbain";"Grand Marché 2";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"YQIOrvvn";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-01;"Inactif récent";30;2020-07-01;1970-01-01;"Inactif récent";0;0;0;0;26;1970-01-01;2.06469874;13.54143798;"KOUARAKANO NIGELEC";"Système";"NIAMEY";"Urbain";"Petit Marché 1";"Petit Marché";"Niamey";"Jamais";212;"Jamais visité";"Non"
"YQIOrvvn";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-07-01;"Inactif récent";54;2020-07-01;1970-01-01;"Inactif récent";0;0;0;0;26;1970-01-01;2.06469874;13.54143798;"KOUARAKANO NIGELEC";"Système";"NIAMEY";"Urbain";"Petit Marché 1";"Petit Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"mg4az63w";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;1970-01-01;"Actif";0;0;0;0;492.5;2020-07-27;2.11195974;13.52262427;"PHARMACIE DEZEYBON";"Visites";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Oui";1280;"A maintenu son statut";"Oui"
"mg4az63w";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-13;"Actif";11;2020-08-13;1970-01-01;"Actif";0;0;0;0;102.5;2020-07-27;2.11195974;13.52262427;"PHARMACIE DEZEYBON";"Visites";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Non";110;"Non visité";"Non"
"kddk31Fn";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;1970-01-01;"Actif";0;0;0;0;15628;1970-01-01;2.1305576;13.51898169;"ASSOCIATION ISLAMIQUE";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";3428;"Jamais visité";"Oui"
"kddk31Fn";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-17;"Actif";7;2020-08-17;1970-01-01;"Actif";0;0;0;0;4531;1970-01-01;2.1305576;13.51898169;"ASSOCIATION ISLAMIQUE";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";4203;"Jamais visité";"Oui"
"VSIg0uOs";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-28;"Actif";3;2020-07-28;1970-01-01;"Actif";0;0;0;0;3664;1970-01-01;2.05380556;13.52728889;"GOUDEL_LES_RONIERS";"Système";"NIAMEY";"Urbain";"Petit Marché 1";"Petit Marché";"Niamey";"Jamais";64;"Jamais visité";"Non"
"VSIg0uOs";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-20;"Actif";4;2020-08-20;1970-01-01;"Actif";0;0;0;0;42447.5;1970-01-01;2.05380556;13.52728889;"GOUDEL_LES_RONIERS";"Système";"NIAMEY";"Urbain";"Petit Marché 1";"Petit Marché";"Niamey";"Jamais";2134;"Jamais visité";"Oui"
"ud7Bcaqt";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-20;"Actif";11;2020-07-20;2020-05-16;"Actif";0;0;0;0;39.2;2020-07-15;2.11719666666667;13.53934;"IPSP FACE";"Visites";"NIAMEY";"Urbain";"Grand Marché 3";"Grand Marché";"Niamey";"Oui";537;"A maintenu son statut";"Non"
"ud7Bcaqt";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-05-16;"Actif";1;20000;0;0;372.2;2020-08-17;2.12168;13.537065;"IPSP FACE";"Visites";"NIAMEY";"Urbain";"Grand Marché 3";"Grand Marché";"Niamey";"Oui";633;"A maintenu son statut";"Non"
"inEqEDbQ";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-05-06;"Inactif récent";86;2020-05-06;2020-05-06;"Inactif récent";0;0;0;0;5.45;1970-01-01;1.56943703;13.85393909;"GOTHEYE";"Système";"GOTHEYE";"Rural";"Gotheye";"Ouest";"Tillaberi";"Jamais";0;"Jamais visité";"Non"
"inEqEDbQ";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-05-06;"Inactif âgé";110;2020-05-06;2020-05-06;"Inactif âgé";0;0;0;0;5.45;2020-08-19;0.761045;14.0061016666667;"TERA";"Visites";"TERA";"Urbain";"Téra";"Ouest";"Tillaberi";"Oui";0;"N'a pas réagi";"Non"
"fbhnAw6q";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-06-03;"Inactif récent";58;2020-06-03;1970-01-01;"Inactif récent";0;0;0;0;5370;1970-01-01;2.13934952;13.51258359;"PNA AL OUMA SIEGE";"Système";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Jamais";0;"Jamais visité";"Non"
"fbhnAw6q";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-06-03;"Inactif récent";82;2020-06-03;1970-01-01;"Inactif récent";0;0;0;0;5370;1970-01-01;2.11662121;13.51205243;"STADE MUNICIPALE";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"BH5tsQoU";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;1970-01-01;"Actif";0;0;0;0;20100;1970-01-01;2.13031619;13.50400826;"RADIO KAKAKI";"Système";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Jamais";100;"Jamais visité";"Non"
"BH5tsQoU";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-09;"Actif";15;2020-08-09;1970-01-01;"Actif";0;0;0;0;300;1970-01-01;2.13031619;13.50400826;"RADIO KAKAKI";"Système";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Jamais";200;"Jamais visité";"Non"
"Jog0z5b0";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;1084653;1970-01-01;2.11525049;13.51793354;"BANQUE ATLANTIQUE";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";2050;"Jamais visité";"Oui"
"Jog0z5b0";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-24;"Actif";4;168000;2;15000;767357;1970-01-01;2.11525049;13.51793354;"BANQUE ATLANTIQUE";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"yFm0LVCr";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;81500;2020-07-22;2.139575;13.5167966666667;"PNA AL OUMA SIEGE";"Visites";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Oui";0;"A maintenu son statut";"Non"
"yFm0LVCr";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-23;2020-08-24;"Actif";0;0;1;14500;113500;2020-07-22;2.139575;13.5167966666667;"PNA AL OUMA SIEGE";"Visites";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Non";0;"Non visité";"Non"
"AamU0jTJ";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;2020-07-23;"Actif";0;0;0;0;14500;1970-01-01;2.10862655;13.53996193;"DAR SALAM ONI";"Système";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"AamU0jTJ";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-23;"Actif";1;2020-08-23;2020-08-23;"Actif";0;0;0;0;101000;2020-08-19;2.11496166666667;13.5429716666667;"LAZARET ZAKEY KOIRA";"Visites";"NIAMEY";"Urbain";"Nord 4";"Nord";"Niamey";"Oui";0;"A maintenu son statut";"Non"
"pQCLXpQU";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;48500;1970-01-01;2.15314872;13.49838125;"MATERNITE TALLADJE";"Système";"NIAMEY";"Urbain";"Wadata 3";"Wadata";"Niamey";"Jamais";0;"Jamais visité";"Non"
"pQCLXpQU";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-24;"Actif";3;17200;1;4400;73900;1970-01-01;2.15314872;13.49838125;"MATERNITE TALLADJE";"Système";"NIAMEY";"Urbain";"Wadata 3";"Wadata";"Niamey";"Jamais";0;"Jamais visité";"Non"
"bKK2cZIp";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;105600;1970-01-01;2.1008006;13.51996159;"CLINIQUE PASTEUR";"Système";"NIAMEY";"Urbain";"Petit Marché 4";"Petit Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"bKK2cZIp";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-20;"Actif";6;31750;0;0;33250;1970-01-01;2.1008006;13.51996159;"CLINIQUE PASTEUR";"Système";"NIAMEY";"Urbain";"Petit Marché 4";"Petit Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"vhAcTQ9c";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;3134850;1970-01-01;2.13934952;13.51258359;"PNA AL OUMA SIEGE";"Système";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Jamais";5550;"Jamais visité";"Oui"
"vhAcTQ9c";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-24;"Actif";13;832100;20;711350;2412950;1970-01-01;2.13934952;13.51258359;"PNA AL OUMA SIEGE";"Système";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Jamais";4300;"Jamais visité";"Oui"
"oJLJo9DO";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;129700;1970-01-01;2.13934952;13.51258359;"PNA AL OUMA SIEGE";"Système";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Jamais";0;"Jamais visité";"Non"
"oJLJo9DO";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-03;"Actif";2;17000;0;0;83000;1970-01-01;2.13551234;13.52355572;"MARCHE CEREAL";"Système";"NIAMEY";"Urbain";"Grand Marché 2";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"ByQLNcDI";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-29;2020-07-30;"Actif";0;0;0;0;142500;2020-07-21;2.10321333333333;13.5341216666667;"CALL CENTER NODAL";"Visites";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Oui";0;"A maintenu son statut";"Non"
"ByQLNcDI";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-23;2020-08-24;"Actif";0;0;2;48650;148650;2020-07-21;2.10321333333333;13.5341216666667;"CALL CENTER NODAL";"Visites";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Non";0;"Non visité";"Non"
"86u3aGLl";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;145000;1970-01-01;2.11662121;13.51205243;"STADE MUNICIPALE";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"86u3aGLl";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-24;"Actif";2;11250;1;2500;91250;2020-08-21;2.11523333333333;13.551685;"LAZARET ZAKEY KOIRA";"Visites";"NIAMEY";"Urbain";"Nord 4";"Nord";"Niamey";"Oui";0;"A maintenu son statut";"Non"
"mDRRr5TH";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-29;"Actif";0;0;0;0;95026;1970-01-01;2.12616754;13.51417447;"TERRAIN MUSULMAN";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"mDRRr5TH";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-24;"Actif";2;6280;3;25000;119000;1970-01-01;2.12616754;13.51417447;"TERRAIN MUSULMAN";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"jE8m6HTH";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;78950;1970-01-01;2.12161864;13.51494516;"DEUXIEME ARRONDISSEMENT";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"jE8m6HTH";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-22;"Actif";4;59500;0;0;28100;1970-01-01;2.12161864;13.51494516;"DEUXIEME ARRONDISSEMENT";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"pgd82r1c";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-22;"Actif";0;0;0;0;52295;1970-01-01;2.5512;14.181;"DINGAZI BANDA MACRO";"Système";"DINGAZI BANDA";"Rural";"Ouallam";"Est";"Tillaberi";"Jamais";0;"Jamais visité";"Non"
"pgd82r1c";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;2020-08-24;"Actif";1;1000;1;25000;124000;1970-01-01;2.13934952;13.51258359;"PNA AL OUMA SIEGE";"Système";"NIAMEY";"Urbain";"Wadata 2";"Wadata";"Niamey";"Jamais";0;"Jamais visité";"Non"
"MnAUL6mf";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-29;"Actif";0;0;0;0;113750;2020-07-13;2.11709;13.50722;"BRS";"Visites";"NIAMEY";"Urbain";"Petit Marché 4";"Petit Marché";"Niamey";"Oui";0;"A maintenu son statut";"Non"
"MnAUL6mf";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-22;"Actif";2;2020-08-22;2020-08-17;"Actif";0;0;0;0;68650;2020-08-10;2.11713833333333;13.5072683333333;"BRS";"Visites";"NIAMEY";"Urbain";"Petit Marché 4";"Petit Marché";"Niamey";"Oui";0;"A maintenu son statut";"Non"
"yUyLpDf5";2020-08-01;2020-08-24;"Retailer";"Indirect";"PDV";2020-08-24;"Actif";0;2020-08-24;1970-01-01;"Actif";1;8000;0;0;122587;1970-01-01;3.22433699;14.00363684;"BONKOUKOU";"Système";"BONKOUKOU";"Rural";"Filingué";"Est";"Tillaberi";"Jamais";1287;"Jamais visité";"Oui"
