"POS";"MONTH";"DATE";"POS_CAT";"POS_CHANNEL";"POS_GROUP";"LAST_TR_DATE";"POS_STATUS";"INACTIVITY_DAYS";"LAST_CI_DATE";"LAST_CO_DATE";"CASH_IN_OUT_STATUS";"CASH_IN_CNT";"CASH_IN_AMNT";"CASH_OUT_CNT";"CASH_OUT_AMNT";"BALANCE";"LAST_VISITE_DATE";"LONGITUDE";"LATITUDE";"SITE";"LOCALISATION";"LOCALITE";"MILIEU";"SECTEUR";"ZONE";"DACR";"VISITE";"COMMISSIONS_AMNT";"IMPACT_VISITE";"COMMISSION_PERF"
"HZBeis2z";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-03;"Actif";13;2020-08-03;2020-07-21;"Actif";0;0;0;0;482;2020-07-23;5.29127;14.8765366666667;"TAHOUA_SORTIE_MOOV";"Visites";"TAHOUA";"Urbain";"Tahoua 1";"Centre";"Tahoua";"Non";40;"Non visité";"Non"
"DWLfcija";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-03;"Futur inactif";28;2020-07-03;2020-05-31;"Futur inactif";0;0;0;0;1432.5;1970-01-01;5.25687845;14.90226198;"TAHOUA 702";"Système";"TAHOUA";"Urbain";"Tahoua 2";"Centre";"Tahoua";"Jamais";25;"Jamais visité";"Non"
"DWLfcija";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-13;"Actif";3;2020-08-13;2020-05-31;"Actif";0;0;0;0;937.5;2020-08-13;5.25712833333333;14.9008766666667;"TAHOUA 702";"Visites";"TAHOUA";"Urbain";"Tahoua 2";"Centre";"Tahoua";"Oui";5;"A réagi";"Non"
"GLr0wKoU";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-17;"Actif";14;2020-07-17;2020-07-16;"Actif";0;0;0;0;32.3;2020-07-30;0.75225;14.008015;"TERA";"Visites";"TERA";"Urbain";"Téra";"Ouest";"Tillaberi";"Oui";13;"A maintenu son statut";"Non"
"GLr0wKoU";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-17;"Inactif récent";30;2020-07-17;2020-07-16;"Inactif récent";0;0;0;0;32.3;2020-08-10;0.752318333333333;14.008075;"TERA";"Visites";"TERA";"Urbain";"Téra";"Ouest";"Tillaberi";"Oui";0;"N'a pas réagi";"Non"
"ThSd3qJK";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;2020-07-28;"Actif";0;0;0;0;409.87;1970-01-01;5.2735;14.884944;"TAHOUA_CERCLE_MESS";"Système";"TAHOUA";"Urbain";"Tahoua 1";"Centre";"Tahoua";"Jamais";808;"Jamais visité";"Non"
"ThSd3qJK";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-08-15;"Actif";1;500;0;0;1645.37;1970-01-01;5.2735;14.884944;"TAHOUA_CERCLE_MESS";"Système";"TAHOUA";"Urbain";"Tahoua 1";"Centre";"Tahoua";"Jamais";889;"Jamais visité";"Non"
"7Ysyhh9H";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-19;"Actif";12;2020-07-19;2020-05-01;"Actif";0;0;0;0;598.5;1970-01-01;2.07511397;13.50532964;"CES_LAMORDE";"Système";"NIAMEY";"Urbain";"Haro Banda 2";"Haro Banda";"Niamey";"Jamais";250;"Jamais visité";"Non"
"7Ysyhh9H";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-10;"Actif";6;2020-08-10;2020-05-01;"Actif";0;0;0;0;1058.5;1970-01-01;2.07511397;13.50532964;"CES_LAMORDE";"Système";"NIAMEY";"Urbain";"Haro Banda 2";"Haro Banda";"Niamey";"Jamais";760;"Jamais visité";"Non"
"5Y721PZz";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;2020-07-31;"Actif";2;16850;2;7000;36770.08;1970-01-01;2.11143388;13.57032373;"FRANCOPHONIE";"Système";"NIAMEY";"Urbain";"Nord 5";"Nord";"Niamey";"Jamais";47594;"Jamais visité";"Oui"
"5Y721PZz";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-08-15;"Actif";1;1500;0;0;99993.14;2020-08-10;2.109795;13.5733283333333;"FRANCOPHONIE";"Visites";"NIAMEY";"Urbain";"Nord 5";"Nord";"Niamey";"Oui";18684;"A maintenu son statut";"Oui"
"vHWvrotm";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;1970-01-01;"Actif";0;0;0;0;148.84;1970-01-01;2.06625;13.534083;"PARC KOIRA KANO";"Système";"NIAMEY";"Urbain";"Petit Marché 1";"Petit Marché";"Niamey";"Jamais";2253;"Jamais visité";"Oui"
"vHWvrotm";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";18;2020-07-29;1970-01-01;"Actif";0;0;0;0;148.84;1970-01-01;2.06625;13.534083;"PARC KOIRA KANO";"Système";"NIAMEY";"Urbain";"Petit Marché 1";"Petit Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"3WSnNyXq";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;2020-07-30;"Actif";5;167650;0;0;80039.44;1970-01-01;2.09971124;13.53200075;"CALL CENTER NODAL";"Système";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Jamais";51922;"Jamais visité";"Oui"
"3WSnNyXq";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-08-16;"Actif";5;58000;3;14000;243314.44;1970-01-01;2.09971124;13.53200075;"CALL CENTER NODAL";"Système";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Jamais";34895;"Jamais visité";"Oui"
"fQBnvA94";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-28;"Actif";3;2020-07-28;1970-01-01;"Actif";0;0;0;0;253;1970-01-01;1.87858056;13.23788056;"KOBADGE";"Système";"KOBADGE";"Rural";"Haro Banda 4";"Haro Banda";"Niamey";"Jamais";505;"Jamais visité";"Non"
"fQBnvA94";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-28;"Actif";19;2020-07-28;1970-01-01;"Actif";0;0;0;0;253;2020-08-10;1.86327159404755;13.2168424129486;"KOBADGE";"Visites";"KOBADGE";"Rural";"Haro Banda 4";"Haro Banda";"Niamey";"Oui";0;"A maintenu son statut";"Non"
"1Gppsqg2";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-08;"Futur inactif";23;2020-07-08;2020-06-30;"Futur inactif";0;0;0;0;138.1;1970-01-01;2.109355556;13.48002778;"GAWEYE 2EME PONT";"Système";"NIAMEY";"Urbain";"Haro Banda 3";"Haro Banda";"Niamey";"Jamais";110;"Jamais visité";"Non"
"1Gppsqg2";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-11;"Actif";5;2020-08-11;2020-06-30;"Actif";0;0;0;0;299.6;1970-01-01;2.109355556;13.48002778;"GAWEYE 2EME PONT";"Système";"NIAMEY";"Urbain";"Haro Banda 3";"Haro Banda";"Niamey";"Jamais";261;"Jamais visité";"Non"
"8Pi2LnDy";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-15;"Actif";0;0;0;0;306.5;2020-07-15;2.18755333333333;13.530535;"NIAMEY2000_ROUTE_FILINGUEE";"Visites";"NIAMEY";"Urbain";"Wadata 1";"Wadata";"Niamey";"Oui";138;"N'a pas réagi";"Non"
"8Pi2LnDy";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-07;"Actif";9;2020-08-07;2020-07-15;"Actif";0;0;0;0;1104.5;2020-07-15;2.18755333333333;13.530535;"NIAMEY2000_ROUTE_FILINGUEE";"Visites";"NIAMEY";"Urbain";"Wadata 1";"Wadata";"Niamey";"Non";598;"Non visité";"Non"
"y9s72gdP";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-28;"Actif";3;2020-07-28;1970-01-01;"Actif";0;0;0;0;21876;1970-01-01;2.18999737;13.46500395;"ROUTE TCHANGA";"Système";"NIAMEY";"Urbain";"Wadata 5";"Wadata";"Niamey";"Jamais";800;"Jamais visité";"Non"
"y9s72gdP";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;1970-01-01;"Actif";1;11500;0;0;201;1970-01-01;2.18999737;13.46500395;"ROUTE TCHANGA";"Système";"NIAMEY";"Urbain";"Wadata 5";"Wadata";"Niamey";"Jamais";150;"Jamais visité";"Non"
"UwvPsWiy";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;1970-01-01;"Actif";0;0;0;0;1081;1970-01-01;2.083305556;13.54208333;"DEUXIEME FORAGE";"Système";"NIAMEY";"Urbain";"Petit Marché 5";"Petit Marché";"Niamey";"Jamais";7885;"Jamais visité";"Oui"
"UwvPsWiy";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;1970-01-01;"Actif";1;95000;0;0;18821;1970-01-01;2.083305556;13.54208333;"DEUXIEME FORAGE";"Système";"NIAMEY";"Urbain";"Petit Marché 5";"Petit Marché";"Niamey";"Jamais";16385;"Jamais visité";"Oui"
"1rkgHRo1";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-29;2020-07-24;"Actif";0;0;0;0;1926.9;1970-01-01;0.91791667;14.21022222;"KOKOROU";"Système";"KOKOROU";"Rural";"Téra";"Ouest";"Tillaberi";"Jamais";26;"Jamais visité";"Non"
"1rkgHRo1";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";18;2020-07-29;2020-07-24;"Actif";0;0;0;0;1926.9;1970-01-01;0.91791667;14.21022222;"KOKOROU";"Système";"KOKOROU";"Rural";"Téra";"Ouest";"Tillaberi";"Jamais";0;"Jamais visité";"Non"
"SQKYiLs5";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;2020-07-31;"Actif";2;24700;1;24000;89.25;1970-01-01;2.09971124;13.53200075;"CALL CENTER NODAL";"Système";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Jamais";2140;"Jamais visité";"Oui"
"SQKYiLs5";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";16;2020-07-31;2020-07-31;"Actif";0;0;0;0;89.25;1970-01-01;2.09971124;13.53200075;"CALL CENTER NODAL";"Système";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Jamais";0;"Jamais visité";"Non"
"yzd8XpOc";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-24;"Actif";7;2020-07-24;2020-05-04;"Actif";0;0;0;0;1436;1970-01-01;2.07693655;13.53830996;"CIMETIERE YANTALA";"Système";"NIAMEY";"Urbain";"Petit Marché 5";"Petit Marché";"Niamey";"Jamais";380;"Jamais visité";"Non"
"yzd8XpOc";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-15;"Actif";1;2020-08-15;2020-05-04;"Actif";0;0;0;0;14608;1970-01-01;2.07693655;13.53830996;"CIMETIERE YANTALA";"Système";"NIAMEY";"Urbain";"Petit Marché 5";"Petit Marché";"Niamey";"Jamais";922;"Jamais visité";"Non"
"CI2saIIa";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-30;2020-07-30;"Actif";0;0;0;0;121848.25;1970-01-01;2.1305576;13.51898169;"ASSOCIATION ISLAMIQUE";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";30635;"Jamais visité";"Oui"
"CI2saIIa";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-15;"Actif";1;2020-08-15;2020-08-15;"Actif";0;0;0;0;360932.25;1970-01-01;2.1305576;13.51898169;"ASSOCIATION ISLAMIQUE";"Système";"NIAMEY";"Urbain";"Grand Marché 5";"Grand Marché";"Niamey";"Jamais";4929;"Jamais visité";"Oui"
"doVBOxvf";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;1970-01-01;"Actif";1;5000;0;0;55051.78;1970-01-01;2.11980767;13.52247933;"FACE LAKO";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";4250;"Jamais visité";"Oui"
"doVBOxvf";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-12;"Actif";4;2020-08-12;1970-01-01;"Actif";0;0;0;0;1299.03;1970-01-01;2.11980767;13.52247933;"FACE LAKO";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";3472;"Jamais visité";"Oui"
"e3SqeDgt";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;2020-07-02;"Actif";2;65250;0;0;10809.45;2020-07-16;2.18794833333333;13.5221333333333;"NIAMEY2000_ROUTE_FILINGUEE";"Visites";"NIAMEY";"Urbain";"Wadata 1";"Wadata";"Niamey";"Oui";4205;"A maintenu son statut";"Oui"
"e3SqeDgt";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-16;2020-08-15;"Actif";1;5000;0;0;7852.2;2020-07-16;2.18794833333333;13.5221333333333;"NIAMEY2000_ROUTE_FILINGUEE";"Visites";"NIAMEY";"Urbain";"Wadata 1";"Wadata";"Niamey";"Non";1648;"Non visité";"Oui"
"P4xp3ph4";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-23;"Actif";8;2020-07-23;2020-06-26;"Actif";0;0;0;0;12805;2020-07-24;5.80237;15.90481;"TCHINTABARADEN";"Visites";"TCHINTABARADEN";"Urbain";"Tchinta";"Nord";"Tahoua";"Oui";117;"A maintenu son statut";"Non"
"P4xp3ph4";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-09;"Actif";7;2020-08-09;2020-06-26;"Actif";0;0;0;0;6865;2020-08-14;5.80231666666667;15.904825;"TCHINTABARADEN";"Visites";"TCHINTABARADEN";"Urbain";"Tchinta";"Nord";"Tahoua";"Oui";60;"A maintenu son statut";"Non"
"fyFrs6dN";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-06-04;2020-07-30;"Actif";0;0;0;0;231412.75;1970-01-01;5.24713577;13.8028078;"KONNI 711";"Système";"KONNI";"Urbain";"Konni";"Sud";"Tahoua";"Jamais";5803;"Jamais visité";"Oui"
"fyFrs6dN";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-05;"Actif";11;2020-06-04;2020-08-05;"Actif";0;0;0;0;12192.75;1970-01-01;5.24713577;13.8028078;"KONNI 711";"Système";"KONNI";"Urbain";"Konni";"Sud";"Tahoua";"Jamais";180;"Jamais visité";"Non"
"YxTYmGlB";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-05-11;"Inactif récent";81;2020-05-11;1970-01-01;"Inactif récent";0;0;0;0;2.71;1970-01-01;5.25162801;13.78918567;"KONNI 710";"Système";"KONNI";"Urbain";"Konni";"Sud";"Tahoua";"Jamais";0;"Jamais visité";"Non"
"YxTYmGlB";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-05-11;"Inactif âgé";97;2020-05-11;1970-01-01;"Inactif âgé";0;0;0;0;2.71;1970-01-01;5.25162801;13.78918567;"KONNI 710";"Système";"KONNI";"Urbain";"Konni";"Sud";"Tahoua";"Jamais";0;"Jamais visité";"Non"
"n24jvklC";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-22;"Actif";9;2020-07-22;1970-01-01;"Actif";0;0;0;0;702;1970-01-01;2.11036212;13.51304292;"PETIT MARCHE";"Système";"NIAMEY";"Urbain";"Petit Marché 4";"Petit Marché";"Niamey";"Jamais";1125;"Jamais visité";"Oui"
"n24jvklC";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-07;"Actif";9;2020-08-07;1970-01-01;"Actif";0;0;0;0;1538;1970-01-01;2.11036212;13.51304292;"PETIT MARCHE";"Système";"NIAMEY";"Urbain";"Petit Marché 4";"Petit Marché";"Niamey";"Jamais";1436;"Jamais visité";"Oui"
"RGyXRgfC";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-24;"Actif";7;2020-07-24;1970-01-01;"Actif";0;0;0;0;401;2020-07-26;4.346975;14.6415566666667;"BAGAROUA";"Visites";"BAGAROUA";"Rural";"Illéla";"Centre";"Tahoua";"Oui";1;"Nouveau PDV visité";"Non"
"RGyXRgfC";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-24;"Futur inactif";23;2020-07-24;1970-01-01;"Futur inactif";0;0;0;0;401;2020-07-26;4.346975;14.6415566666667;"BAGAROUA";"Visites";"BAGAROUA";"Rural";"Illéla";"Centre";"Tahoua";"Non";0;"Non visité";"Non"
"m769UMr6";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-25;"Actif";6;2020-07-25;2020-07-25;"Actif";0;0;0;0;4976;2020-07-30;5.37533333333333;14.51589;"BADAGUICHIRI";"Visites";"BADAGUICHIRI";"Rural";"Illéla";"Centre";"Tahoua";"Oui";76;"Nouveau PDV visité";"Non"
"m769UMr6";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-25;"Futur inactif";22;2020-07-25;2020-07-25;"Futur inactif";0;0;0;0;4976;2020-07-30;5.37533333333333;14.51589;"BADAGUICHIRI";"Visites";"BADAGUICHIRI";"Rural";"Illéla";"Centre";"Tahoua";"Non";0;"Non visité";"Non"
"QSPBBkg0";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-06-09;2020-07-30;"Actif";0;0;0;0;438070.5;1970-01-01;5.32262906;14.00608085;"GUIDAN IDER";"Système";"GUIDAN IDER";"Rural";"Konni";"Sud";"Tahoua";"Jamais";125479;"Jamais visité";"Oui"
"QSPBBkg0";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-06-09;2020-08-16;"Actif";0;0;1;545000;615520.5;1970-01-01;5.32262906;14.00608085;"GUIDAN IDER";"Système";"GUIDAN IDER";"Rural";"Konni";"Sud";"Tahoua";"Jamais";79275;"Jamais visité";"Oui"
"urdC1OVC";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-20;"Actif";11;2020-07-20;1970-01-01;"Actif";0;0;0;0;13;2020-07-20;7.10305166666667;13.5034833333333;"NOUVEAU CARRÉ";"Visites";"MARADI";"Urbain";"Maradi 3";"Sud";"Maradi";"Oui";1;"N'a pas réagi";"Non"
"urdC1OVC";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-20;"Futur inactif";27;2020-07-20;1970-01-01;"Futur inactif";0;0;0;0;13;2020-07-20;7.10305166666667;13.5034833333333;"NOUVEAU CARRÉ";"Visites";"MARADI";"Urbain";"Maradi 3";"Sud";"Maradi";"Non";0;"Non visité";"Non"
"gC0IhwG9";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-06;"Futur inactif";25;2020-07-06;1970-01-01;"Futur inactif";0;0;0;0;721;1970-01-01;2.11196172;13.52273191;"PHARMACIE DEZEYBON";"Système";"NIAMEY";"Urbain";"Grand Marché 4";"Grand Marché";"Niamey";"Jamais";650;"Jamais visité";"Non"
"gC0IhwG9";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-12;"Actif";4;2020-08-12;1970-01-01;"Actif";0;0;0;0;1021;1970-01-01;2.17822222;13.45986111;"AÉROPORT GAWADO_AIRTEL";"Système";"NIAMEY";"Urbain";"Wadata 5";"Wadata";"Niamey";"Jamais";300;"Jamais visité";"Non"
"PcDnPUDz";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-30;"Actif";1;2020-07-26;2020-07-30;"Actif";0;0;0;0;87825;1970-01-01;2.10862655;13.53996193;"DAR SALAM ONI";"Système";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Jamais";5710;"Jamais visité";"Oui"
"PcDnPUDz";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-15;"Actif";1;2020-08-15;2020-07-30;"Actif";0;0;0;0;146;1970-01-01;2.10862655;13.53996193;"DAR SALAM ONI";"Système";"NIAMEY";"Urbain";"Petit Marché 3";"Petit Marché";"Niamey";"Jamais";799;"Jamais visité";"Non"
"Fqio6Yuh";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-20;"Actif";11;2020-07-20;2020-06-27;"Actif";0;0;0;0;34.19;2020-07-21;5.80261;15.9044183333333;"TCHINTABARADEN";"Visites";"TCHINTABARADEN";"Urbain";"Tchinta";"Nord";"Tahoua";"Oui";1;"A maintenu son statut";"Non"
"Fqio6Yuh";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-20;"Futur inactif";27;2020-07-20;2020-06-27;"Futur inactif";0;0;0;0;34.19;2020-08-07;5.80252666666667;15.9045983333333;"TCHINTABARADEN";"Visites";"TCHINTABARADEN";"Urbain";"Tchinta";"Nord";"Tahoua";"Oui";0;"N'a pas réagi";"Non"
"E2X1fYwC";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-19;"Actif";12;2020-07-19;2020-07-19;"Actif";0;0;0;0;298.34;2020-07-28;5.80819166666667;15.89762;"TCHINTABARADEN";"Visites";"TCHINTABARADEN";"Urbain";"Tchinta";"Nord";"Tahoua";"Oui";26;"A réagi";"Non"
"E2X1fYwC";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-19;"Futur inactif";28;2020-07-19;2020-07-19;"Futur inactif";0;0;0;0;298.34;2020-08-05;5.80884;15.8975916666667;"TCHINTABARADEN";"Visites";"TCHINTABARADEN";"Urbain";"Tchinta";"Nord";"Tahoua";"Oui";0;"N'a pas réagi";"Non"
"Uc2IQd5h";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-19;"Actif";12;2020-07-19;2020-07-19;"Actif";0;0;0;0;50;2020-07-24;5.80236;15.9048083333333;"TCHINTABARADEN";"Visites";"TCHINTABARADEN";"Urbain";"Tchinta";"Nord";"Tahoua";"Oui";50;"Nouveau PDV visité";"Non"
"Uc2IQd5h";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-19;"Futur inactif";28;2020-07-19;2020-07-19;"Futur inactif";0;0;0;0;50;2020-08-07;5.80233833333333;15.9047066666667;"TCHINTABARADEN";"Visites";"TCHINTABARADEN";"Urbain";"Tchinta";"Nord";"Tahoua";"Oui";0;"N'a pas réagi";"Non"
"BW5cC93T";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-13;"Actif";18;2020-07-13;2020-07-02;"Actif";0;0;0;0;1631.5;1970-01-01;5.2597;14.8919;"TAHOUA_AYARAGGOUA";"Système";"TAHOUA";"Urbain";"Tahoua 3";"Centre";"Tahoua";"Jamais";560;"Jamais visité";"Non"
"BW5cC93T";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-09;"Actif";7;2020-07-13;2020-08-09;"Actif";0;0;0;0;52381.5;1970-01-01;5.25593499;14.88392984;"TAHOUA 701";"Système";"TAHOUA";"Urbain";"Tahoua 4";"Centre";"Tahoua";"Jamais";750;"Jamais visité";"Non"
"0pBuvkrB";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-05-26;"Inactif récent";66;2020-05-26;1970-01-01;"Inactif récent";0;0;0;0;505;1970-01-01;2.09227778;13.56069444;"BOBIEL_AIRTEL";"Système";"NIAMEY";"Urbain";"Nord 3";"Nord";"Niamey";"Jamais";0;"Jamais visité";"Non"
"0pBuvkrB";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-05-26;"Inactif récent";82;2020-05-26;1970-01-01;"Inactif récent";0;0;0;0;505;1970-01-01;2.09227778;13.56069444;"BOBIEL_AIRTEL";"Système";"NIAMEY";"Urbain";"Nord 3";"Nord";"Niamey";"Jamais";0;"Jamais visité";"Non"
"kgaKL93q";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-29;"Actif";2;2020-07-27;2020-07-29;"Actif";0;0;0;0;622.86;1970-01-01;2.08894244;13.53534322;"CLINIQUE PLATEAU";"Système";"NIAMEY";"Urbain";"Petit Marché 5";"Petit Marché";"Niamey";"Jamais";12812;"Jamais visité";"Oui"
"kgaKL93q";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-15;"Actif";1;2020-08-15;2020-08-14;"Actif";0;0;0;0;432.36;1970-01-01;2.08894244;13.53534322;"CLINIQUE PLATEAU";"Système";"NIAMEY";"Urbain";"Petit Marché 5";"Petit Marché";"Niamey";"Jamais";11140;"Jamais visité";"Oui"
"czevQTSA";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-28;"Actif";3;2020-07-28;2020-06-24;"Actif";0;0;0;0;103;2020-07-14;12.0280916666667;13.221165;"MAINE SOROA";"Visites";"MAINE SOROA";"Urbain";"Mainé Soroa";"Ouest";"Diffa";"Oui";1;"A maintenu son statut";"Non"
"czevQTSA";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-11;"Actif";5;2020-08-11;2020-08-11;"Actif";0;0;0;0;97;2020-07-14;12.0280916666667;13.221165;"MAINE SOROA";"Visites";"MAINE SOROA";"Urbain";"Mainé Soroa";"Ouest";"Diffa";"Non";2394;"Non visité";"Oui"
"HzxMTmrT";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-28;"Actif";3;2020-07-28;2020-04-15;"Actif";0;0;0;0;111;2020-07-14;2.13898666666667;13.5343066666667;"BANDABARI";"Visites";"NIAMEY";"Urbain";"Grand Marché 2";"Grand Marché";"Niamey";"Oui";105;"A réagi";"Non"
"HzxMTmrT";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-08-16;"Actif";0;2020-08-14;2020-08-16;"Actif";0;0;2;68300;85192.75;2020-07-14;2.13898666666667;13.5343066666667;"BANDABARI";"Visites";"NIAMEY";"Urbain";"Grand Marché 2";"Grand Marché";"Niamey";"Non";11208;"Non visité";"Oui"
"yW7Dk6bd";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-27;"Actif";4;2020-07-27;2020-07-27;"Actif";0;0;0;0;817;2020-07-27;5.247755;13.80195;"KONNI 711";"Visites";"KONNI";"Urbain";"Konni";"Sud";"Tahoua";"Oui";17;"Nouveau PDV visité";"Non"
"yW7Dk6bd";2020-08-01;2020-08-16;"Retailer";"Indirect";"PDV";2020-07-27;"Actif";20;2020-07-27;2020-07-27;"Actif";0;0;0;0;817;2020-07-27;5.247755;13.80195;"KONNI 711";"Visites";"KONNI";"Urbain";"Konni";"Sud";"Tahoua";"Non";0;"Non visité";"Non"
"PibfpqYg";2020-07-01;2020-07-31;"Retailer";"Indirect";"PDV";2020-07-31;"Actif";0;2020-07-31;1970-01-01;"Actif";1;5000;0;0;10960.5;1970-01-01;2.12033649;13.56213667;"LAZARET NORD FAISCEAU";"Système";"NIAMEY";"Urbain";"Nord 1";"Nord";"Niamey";"Jamais";800;"Jamais visité";"Non"
